,AUS,AUT,BEL,CAN,DNK,FRA,DEU,ITA,JPN,NLD,NOR,SGD,ESP,SWE,CHE,GBR,USA,ALL AVERAGE,16 COUNTRIES AVERAGE,NO JPN CHE AVERAGE
1970,0.0625421751957827,0.08442292815938357,0.1041295722800157,0.14177948178003166,0.10009120754737703,0.10199597108383651,0.10300667717599454,0.1313688026348117,0.0661055002981973,0.1380481379467948,0.05554667788059318,,,0.08422313975292103,0.09682723747824569,0.11146303012739955,0.15387949073584306,0.10203169066309299,0.10203169066309299,0.10584495172667953
1971,0.1274002540155982,0.09955816297487607,0.09443689879578458,0.051434505432388054,0.12372587332096213,0.10158150077184466,0.08734010361758265,0.13896640777538058,0.11175196373817378,0.10427852192603904,0.0727392203229695,,,0.06843863253142637,0.07405198073825038,0.08899999999999986,0.05823002083993174,0.0934503447124431,0.0934503447124431,0.09083917877376786
1972,-0.01358145331761636,0.018576070422876397,0.04456462781695405,0.051302690269268536,0.06504589814107459,0.01812520585275994,-0.007246171650065405,0.07790020280700612,0.030170457301609034,0.003615681757914002,0.06809664064554392,,,0.0671299138353567,0.00609334293272251,-0.01236033435827714,0.020773197784137016,0.0278527352044354,0.0278527352044354,0.026769103851095224
1973,-0.05699426307786399,-0.004203485162817919,-0.0009381869173086177,-0.005063938658485311,-0.0580448165436059,-0.042316626462209996,0.032941914265932654,-0.06762813046626341,-0.04604789840262312,-0.031008739652608388,0.0028627765657853466,,,0.04858222677973266,-0.044344857301049256,-0.08822237227264798,0.022587687860221584,-0.02565271592833763,-0.02565271592833763,-0.018990519219431328
1974,0.04966681905102502,0.10500421221484715,0.0936744428462078,0.08062028586213221,0.21963316137913727,0.1593497492029136,0.22010573232325845,0.008140505578984764,0.09616808473367082,0.16048174516726763,0.05877233634951671,,,0.016727609107824924,0.11888058560164953,0.16623259532449547,0.0487272083558739,0.10668798254088965,0.10668798254088965,0.09686400308933144
1975,0.08071872783411418,0.14818730654293774,0.054350508310846146,0.08206772593482611,0.1253989806837405,0.11115338220933343,0.1275523040515423,0.036607016843757736,0.12110767608041935,0.07828807589246763,0.07547860211521663,,,0.05885474684472376,0.1675093252608868,0.14195201120589765,0.10402802576035489,0.09853368860444363,0.09853368860444363,0.09011108799745408
1976,0.08888650384508204,0.08810591405219693,0.10396575395347853,0.12093150790695706,0.12400107685599075,0.06214968640152435,0.18872314781349994,0.05631303438485069,0.1765039957620532,0.14237845171525992,0.06352809452391578,,,0.06603248109067354,0.11963314759595375,0.2324209480349138,0.08826077066662294,0.11168069513621737,0.11168069513621737,0.1068216129584578
1977,0.1722736157778337,0.12022132363950128,0.1085494366359204,0.053199011124380934,0.07694643550514615,0.12107751508760081,0.09110702777998209,0.19220753541967178,0.1573116069878177,0.1037339850728358,0.008904381840474334,,,0.07731532301777398,0.09570712511230722,0.14090940538050448,0.01339647085810787,0.10049287034139491,0.10049287034139491,0.10082175196153194
1978,0.05046476970971593,0.09774323003004608,0.021560756983697242,0.039014116190657644,0.08606479162774855,0.07776155157947875,-0.05101244568747689,0.11971913620516887,-0.04035159848207658,0.015067342454292787,0.07596492162288257,,,0.07941864560320606,0.02414969830120603,0.09800546895526449,0.023438345623718066,0.035180370569991626,0.035180370569991626,0.039873117032286555
1979,-0.005097963637891104,0.0036039271297627086,-0.039714125420026065,-0.016675892489632953,0.07811809171520726,-0.06717576920254584,0.007986943338265471,0.08374674598206587,-0.013454909541083053,0.005457795015475742,-0.009821906577610475,,0.010856371669545395,0.03635716747324005,-0.06029171028558339,0.0900249239445889,-0.015476381135267515,0.005182610695011774,0.005182610695011774,0.005682032803458986
1980,0.0020723838105792367,0.015378682468014994,0.04124868274795098,-0.004924302116624507,0.12400468468845807,0.005344795046810672,-0.007989653592300246,-0.016620890460632764,0.12553457162396073,0.029463392668635336,-0.0047272883473700265,,0.1665557760276216,0.029208657523320723,-0.007746570238632205,0.09214741128539428,-0.006983844879802501,0.033894114079384946,0.033894114079384946,0.02527287885942486
1981,0.07274982439686094,0.14596393957987433,0.13490506464225333,0.19923950728442388,0.13105572622987902,0.1678264863934201,0.16952924858879317,0.15917609719820447,0.12462691403170634,0.19867495045396222,0.07776588564672389,,0.14980533301921364,0.15795814528654817,0.10869835873665945,0.2432761626603309,0.18579806166322313,0.14670271144196265,0.14670271144196265,0.15529982821951172
1982,0.22779675372318123,0.20775192968093184,0.21387232105237278,0.2752650275528804,0.49179098403407745,0.259933090413478,0.1489961108725379,0.28399805367801473,0.12082255536827576,0.1917631227369714,0.14953882478370314,,0.11882890085610195,0.16938343818052706,0.07154965534369961,0.24426827777038249,0.23420426393066499,0.21430995293913982,0.21430995293913982,0.20737105185631863
1983,0.1570155587865954,0.09106254382197959,0.10356003272437796,0.06817478521897227,0.1460609915955771,0.19343495917111753,0.0845819280544239,0.3091287540991528,0.11494036995802273,0.10335378281453536,0.16567199108356204,,0.18674494766711355,0.12405440260876413,0.031412879903957504,0.09047062322884555,0.04140401945349411,0.12632925678403434,0.12632925678403434,0.13353999462722219
1984,0.11448740298316071,0.09596769722493788,0.19280257667535425,0.22203648435266124,0.29861052176917474,0.20040502957055323,0.14479112685419943,0.2504808869029566,0.09882998170559695,0.1468781580653131,0.09970625024163499,,0.3246475493976845,0.08137231439506325,0.041257618850024345,0.1201696159590998,0.22668018415279062,0.16727278481672928,0.16727278481672928,0.17046173427160718
1985,0.16627828765694627,0.0988035511462185,0.2521238963695476,0.19963256248402678,0.20373821757240534,0.26881250850050037,0.14194436557250234,0.258896254628516,0.1631759199879307,0.1425218738450455,0.0809153897950662,,0.24404292542574435,0.29220955643633856,0.0837564224923424,0.15723505419113817,0.292327749834573,0.1897716193130344,0.1897716193130344,0.1977660549206003
1986,0.14591989563831387,0.10240358487388157,0.11420179430551003,0.07038690457378552,0.0331292179135859,0.03012790320094989,0.04199889771503545,0.16130771311066808,0.10316224004304182,0.05708364553866753,0.1301760988288048,,0.038045570964823576,0.026009567343568737,0.05547122940582682,0.13479509081062827,0.03375441719278747,0.07768710629805425,0.07768710629805425,0.08271348388052628
1987,0.1897578161617997,0.07993131817771887,0.09241529480560882,0.08408568526744992,0.19381234770557965,0.11870319151175447,0.03809360820524275,0.0919475483270835,0.03769318419428322,0.06266418473883502,0.16591056634709475,,0.18568018173514397,0.13482631950024532,0.03898456898587381,0.08928368762038551,0.05544969357085078,0.104821776343228,0.104821776343228,0.10823735839185104
1988,0.054787767632491345,0.04982580089206167,0.047722236625866214,0.11953214764342378,0.10870422039503756,0.10772404630461238,0.0380735418741162,0.011249708795679207,-0.012617774109826908,0.012562451690153123,0.24837617781595236,,0.01938394627982944,0.12284748544356583,-0.032471896435740506,0.067649491425615,0.10991671925173403,0.06691146210485927,0.06691146210485927,0.07626471880848763
1989,0.14582423619801796,-0.026537772062180238,0.000775989711297674,0.04740384685690356,0.04541818991981701,0.022741565451738235,-0.04024315465108823,0.09017311768292724,-0.0977238756341819,-0.030051506924261454,0.11511739401772693,,0.08970107415096484,0.010794819437079618,-0.04575188472689931,0.015459049458770087,0.08194674835741447,0.028190638009703194,0.028190638009703194,0.04111577766287585
1990,0.2713496288349495,0.1005183920412329,0.14276150356250095,0.1718766949813184,0.18757381040579693,0.15257103987644516,0.10170993356702088,0.14860454733159287,0.1287744226981687,0.10010645293954336,0.15640567791686694,,0.26874194211814306,0.27002874828205825,0.0889076126468543,0.21490340405616534,0.12885559580110195,0.16597526498000562,0.16597526498000562,0.17224545459047585
1991,0.19424736343956756,0.1091615151913192,0.13182162685514648,0.1575119718157769,0.10879374934409755,0.11783418049787729,0.12294485443779131,0.1333080549250465,0.17861693770057863,0.12721436364443128,0.1039287581939286,,0.15972390858772764,0.14545480423986934,0.1240373884654673,0.16389683467241467,0.1339559235879054,0.1373551042022864,0.1373551042022864,0.1375761564582985
1992,0.21710366023885544,0.17876670770332562,0.17811786530717288,0.1455315837422432,0.19861590287639308,0.20493731462150705,0.1676534317639524,0.247024971726154,0.14366863650129608,0.19751710061644898,0.31460238963608705,,0.20142671067853876,0.18867161559844056,0.16088340538533366,0.1867189661579657,0.1480798986387942,0.1922992329268436,0.1922992329268436,0.19798987176641758
1993,-0.03254497773319452,0.04627783768511165,0.03947575315318976,0.031025367876817336,0.03965615854337774,0.03939934842958408,0.04151490244477036,0.14970064945801054,0.03539308533133478,0.03082893940760377,0.025675937734077885,,0.11419395001417795,0.01983971704200154,-0.04251988501865387,0.04006973756721552,-0.019866723129680918,0.034898887565475316,0.034898887565475316,0.04113458566331742
1994,0.08029451669606309,0.06382064553017679,0.09473749178594065,0.10791180786911898,0.05111964006427096,0.0518218576137695,0.0700114020161271,0.015866875496596447,0.13102323827513362,0.0659827845730848,0.09165278640563515,,0.030411420744607058,0.06619574267717435,0.16521497949887298,0.07624378694603559,0.10396626391363517,0.07480232729685564,0.07480232729685564,0.06857567046946268
1995,0.15402702573490873,0.12563449563255888,0.1407237939337419,0.13255531881589627,0.15249929616577848,0.15794359692175328,0.11094335184381365,0.28786121226267697,0.04952009794834383,0.1196813175976374,0.12821150414438695,,0.26599625520580567,0.24028416231300057,0.04486230101399389,0.10655653228586916,0.07514265068201557,0.14574942152897094,0.14574942152897094,0.1585378706282602
1996,0.16436681983629095,0.10734358441709262,0.11578474285639437,0.14713402410291257,0.13514598724258411,0.11367276492916721,0.10227537335040035,0.2604769878093717,0.06703542179373932,0.10098832330085673,0.11664151659437336,,0.24382521599464624,0.1736683966197412,0.0789642852188661,0.12751061774778438,0.0704293489036874,0.13347579736686271,0.13347579736686271,0.1422476221556948
1997,0.17104675009532705,0.1266450284450078,0.12937624181324583,0.13033316911998305,0.15586175370299238,0.12369777576623397,0.13393139522848221,0.21008997802190094,0.06719351470036196,0.1244509143293593,0.03590366199115244,,0.17644246380615566,0.18210910356913512,0.06000217076361041,0.17455376875705889,0.1400860519341206,0.1342573474354371,0.1342573474354371,0.14330356169681543
1998,0.019546588270494103,0.04926306361188506,0.04749999999999993,0.03953229338071162,0.05154091858075318,0.048569872234710945,0.051517652739029404,0.05959110037624638,-0.044292213999148455,0.04630000000000019,0.05140327892324645,,0.05549406691749734,0.05061141563607965,-0.04174857752488039,0.08806533727627543,0.026343720908358452,0.03900270843681633,0.038286526390752654,0.04868033286642448
1999,0.03996741538493822,-0.01421804349588054,-0.010667755444201022,0.04323125177877321,-0.0013396940444694166,-0.008390690773225695,-0.009202073384653786,-0.011586096150400448,0.019352098863123765,-0.0074683593002247235,-0.013106078818791866,0.05450500925644913,-0.008244181731941429,0.022530589319345148,0.04151312758658109,0.03408914568373479,0.02990800037724503,0.011318524271598924,0.00868985168710231,0.006808031563163817
2000,0.1108177456140516,0.08959632762631359,0.08840752794248351,0.06645402556503276,0.09606238223069924,0.08597083142469213,0.08558915527125041,0.08328745895208108,0.05290415766990933,0.08533019826941998,0.06849760307684763,0.10515217826723988,0.08428696940417185,0.07209014655361942,0.0347413311325032,0.08182012223360853,0.1320251049223041,0.08386896546443272,0.08211151720973325,0.08685300894747554
2001,0.04113152084942266,0.059344599528023685,0.06125538312863746,0.06608418446415928,0.05221777376821572,0.05512187580162332,0.04943559528749404,0.06254276689516529,0.020069875985223057,0.054599938013839236,0.061758986955297225,0.037879153010110383,0.06259279937069823,0.03777374393154374,0.12849977597594717,0.05215710743647925,0.07985492054104922,0.05655613716966299,0.05804809779473928,0.05724021546393309
2002,0.09126313594848147,0.11018262233890375,0.1096352314161004,0.08327610247072921,0.10558555158298258,0.10255781569057333,0.10042286776392224,0.10847566264515451,0.03304840336317388,0.10584027436756895,0.19631886605996637,0.0829729469420255,0.11171666294643881,0.10067290638905785,-0.005893099762580311,0.075032319261448,0.08992850392711166,0.09498563991969936,0.09553206008170814,0.1063376235542089
2003,0.03846558785985218,0.04213914816014481,0.044015431014125916,0.06696513651096381,0.043100000000000006,0.04352046985532175,0.042926539294809794,0.04176519797814234,-0.030866534868647776,0.04342147969607883,0.11315464586379714,0.005319880564390699,0.04268031323688127,0.06171270734191602,0.059864721976653074,0.020289145299158682,0.021838267476179535,0.0409431944637526,0.043124513373969955,0.047757425076872445
2004,0.07340357001719149,0.09788343213544681,0.09645251984399954,0.10120410805109309,0.11265018295314252,0.0937114956430393,0.0932578934399005,0.09570682072477517,0.026784242288385354,0.0960050711182415,0.060593374045528614,0.05652723533119336,0.09528950921103618,0.12462441932953729,0.058146931689489215,0.08310224409397089,0.04123239091868005,0.08280140792770492,0.08476529002822733,0.087931878714119
2005,0.03608816802255918,0.0031353958468174855,0.005062883087026931,0.05050125250798319,0.0032494746467844108,0.004836108244533538,0.002678983595388633,-0.0007502577893801225,-0.016993193499870246,0.002907209147992427,-0.0156841866311308,-0.004490896603114556,0.0038720071707132116,0.008935907967023203,-0.022665524011366275,0.03755808855442779,0.007026175608598968,0.006762222415897402,0.007100259575679277,0.011818057105650426
2006,0.02868138604111219,0.0013263749556496366,0.0008436352215160882,0.04007141357413465,0.0028773820483178857,0.0013263749556497704,0.003737781641720707,0.008502909935338438,0.02394023159498486,0.0003759684263375663,-0.02171279971849019,0.07118333996637657,-0.00022331576420120947,0.003160888693831417,-0.02312719658275921,0.008766246551847087,0.059462259255471196,0.01165100825951088,0.008373117103836555,0.010014479009843168
2007,0.07155400400595298,0.038611089907752895,0.036734449165986886,0.06566539294809733,0.043634136807284306,0.0481506108494439,0.06006107008120567,0.031200597124727957,0.03326147441163361,0.04731480929952351,0.07926807501701578,0.03666660520067922,0.03871307265086957,0.06262367818020723,0.1088994902498065,0.08050552911931007,0.11876481324708316,0.058187586101517925,0.059677908615511616,0.05939821529211571
2008,0.1135423878548601,0.0749139498496603,0.08304051365376973,0.05160911331082508,0.09507593439962488,0.08612105748663502,0.09837197461403985,0.0739262054476047,0.023768024273830027,0.0830240509685598,0.12251342136093632,0.060681893650594745,0.0727242388819593,0.08815518669160366,0.036213084227703314,0.11692033454730509,0.06823947932827978,0.08005116044072207,0.08062073849700133,0.08716053340040118
2009,0.027325883270215075,0.09409317677187923,0.0725356277020676,0.05626933595090483,0.08745647594071228,0.07753641673369761,0.07003059736538111,0.06313885365328754,0.029556821640536274,0.09142818747469605,0.07648661499195503,0.023700000000000016,0.019951355804820582,0.060674328412286094,0.04457692322784058,0.038769733324996,0.03645520784079153,0.05594940259859209,0.0589244886386919,0.05987246442336445
2010,0.08871519658117744,0.02539591463836465,-0.02205671934388263,0.0712968705671247,0.04507014647036573,0.015857588085255184,0.03770856001209025,-0.055879089548193574,0.014054806568507936,0.0299,0.044391537404240955,0.04645640845806352,-0.04045008864774244,0.05110305233373287,0.09738529905251121,0.07333051460288931,0.06512426126294471,0.03304782415090562,0.03189999999999985,0.028078262141073788
2011,0.1635491704707674,0.10938975358064662,0.13806913973911292,0.10280954093811186,0.13903369359271758,0.09525559403330291,0.11890174225346739,0.0493313202009088,0.03537339482812397,0.1167094750199925,0.10809007369771409,0.07367313086414674,0.02633009698386094,0.11100789278141471,0.023155559694987657,0.13136057089842945,0.1094829577297827,0.09558140085282918,0.0968310620027229,0.10446456368740886
2012,0.009678300995122862,0.05307003327921032,0.0772284133534449,-0.007466220988021476,-0.014911730104665937,0.05288857822964506,0.009167368526424371,0.14063866483177226,0.020570085557506914,0.016846647736464954,-0.0129772129626642,-0.03423347978771291,0.1520144820646278,-0.02711315088629765,-0.052790180372547194,-0.01845823112146048,-0.02615163073016435,0.02169448615526668,0.024601997406112068,0.033437763252963
2013,0.040020754078418166,0.06359568866471493,0.08203464847475025,0.03672007306123118,0.05290415766990939,0.06594923103585122,0.050547755020392965,0.1551146934154692,0.021902305670253665,0.06234175974966547,0.03241044859776109,-0.0034713109105340705,0.19075345286656215,0.054289612394443555,0.08933279462790425,0.009599705651476024,0.008383893761118477,0.0595685974149831,0.06308522415475691,0.06519974512490319
2014,0.11157854655521666,0.07906966553678045,0.0922101910730993,0.0732958170156586,0.06896205381773098,0.08835684895479591,0.069541821872594,0.12656126457172184,0.02122010039319214,0.08059868890855597,0.08537081532191342,0.01720521988297054,0.10819171860495379,0.10404372243683548,0.04167571101319049,0.0806489135060477,0.057831877054042725,0.07669987841302739,0.08094600284118744,0.0888711584282688
2015,0.057633665405093876,0.04017601610612027,0.04003589111728522,0.0383295461621738,0.03967339200102785,0.040930748091601896,0.041734496488944756,0.035502022127379615,0.041432640284398956,0.042383502671438436,0.02092336188448601,0.056156895221944905,0.046817838797803706,0.022971122164858557,0.008663324763240046,0.06965099894971821,0.046074760667467386,0.039832157677262975,0.03922673694642731,0.04174026119801096
2016,-0.009013635249596452,-0.013701898094983015,-0.021602883339110285,0.024934328583699542,-0.001217867007952016,-0.03656763333160471,-0.013762419352045112,-0.026018346777730666,-0.014146158020627622,-0.014101349222385894,-0.0640009157543299,,-0.002184442099922619,-0.004619020966807753,-0.0014000000000000219,0.007693666324843858,-0.028394983560442597,,,
2017,,,,,,,,,,,,,,,,,,,,
