,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980
1,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325,0.0325
2,0.030930476163583603,0.03182839206083288,0.031588283513220454,0.029284897029092132,0.029981665989707394,0.03619837636886471,0.028023659411104754,0.026895849182357934,0.0309717720490496,0.026815417041844224,0.035859258908163376,0.031910110563675494,0.03175986201192823,0.031716633700108535,0.027167783985533923,0.031463295279817984,0.03472889576585295,0.030889531148754347,0.030494989192193886,0.03560339696744377,0.027646945385340547,0.03567568065877584,0.031042644737664816,0.03092097217442806,0.033361022684501446,0.03102339293470606,0.03046552446972076,0.028545835435039045,0.0383809936863267,0.028771052015165482,0.030653047389880866,0.03499086745763604,0.03508008596643448,0.028522544521952454,0.029698875085209946,0.03489013944955368,0.03775176644264589,0.02744026742729582,0.033864440192246915,0.03126084696414842,0.03217142369352512,0.03456702093023021,0.03430179131166364,0.03429156421099908,0.02865895885838777,0.035703097146978356,0.045269245841565456,0.0350763447877516,0.035229396850728525,0.035540285127968654,0.02689843337159216,0.028121738389709407,0.03270296506327152,0.028363601879346684,0.029721509311116914,0.030193018899936738,0.027459337317512697,0.02696007574941814,0.034895657671843314,0.03655705325176651,0.040960155366729124,0.030814269357766693,0.025189405306069144,0.03342824792370527,0.026361638332177383,0.028298906373399962,0.0429154676692264,0.027495627497489638,0.032692008245146405,0.03482270157394854,0.0392635031861264,0.03295693802450134,0.02934188198856568,0.030134075732676034,0.02763241948848683,0.040924439588514445,0.03557296888468738,0.03375252180779263,0.02906576108214838,0.03010135564312578,0.031476615730162194,0.031078703049010333,0.03298258124739662,0.025433872833732482,0.029182978282029728,0.03296532683675484,0.03580319236715449,0.02714496152699656,0.03179265431252564,0.03245781493017673,0.028843213239900287,0.03528186914326303,0.03012106846273738,0.030456605354291386,0.03144332087947627,0.035965011168705485,0.029790332884726704,0.03224056723289496,0.03799354971005372,0.03338869633991644,0.03036452032823899,0.031008352542174034,0.0403831368823883,0.044583248391348716,0.028615104198036596,0.028980562068726835,0.03626294254830842,0.03465650723806671,0.032560096020060256,0.031344886897020884
3,0.030242238541375813,0.03091406764363278,0.028436572525287144,0.0269262078368594,0.03330676780848961,0.031332420194379366,0.02308458695633331,0.025483532172724126,0.02551419536885163,0.029414283325692046,0.03533105779620757,0.031164407314939323,0.03097065354342947,0.02649149914726713,0.02615700952167391,0.03358510494784869,0.033084193934787336,0.02893570786095882,0.03333785159438891,0.03038439294686379,0.030196948331879657,0.03418814330005359,0.029490007324632195,0.03168844813077191,0.03187366854010621,0.02903703616714784,0.02670273196496837,0.033574097507759006,0.03418507003170689,0.027031824962356506,0.03293947954758243,0.03786618796905595,0.030869194784348467,0.025957517366758096,0.031790970260394,0.04062849934948028,0.03204837654922229,0.028443528826610966,0.03261926698197482,0.0309052166242385,0.03420593469703388,0.03656151773555679,0.03626020424448538,0.030294880765905648,0.03135899039718411,0.04989602854539998,0.049511292263353594,0.03812362753626256,0.038633996653568196,0.029507436338835628,0.023140815698663986,0.028169885730111033,0.028546723482643623,0.02582831521900352,0.027532686111701895,0.025449479057557744,0.022660576308684868,0.028782561926789203,0.03934920045178399,0.046267317086517566,0.03917819108626186,0.023841329486783976,0.025714553416417117,0.027140602608204355,0.022809301522539623,0.03720647030041344,0.03670243263048907,0.027515745645029867,0.03503538527178157,0.04217081847812363,0.040095835605872064,0.029768478517649365,0.02711734120865386,0.025558336141408153,0.034620931372782,0.04518742572706109,0.03706163837922651,0.030225060008883496,0.026825350758378684,0.029081395876442956,0.030068271353551855,0.03149391674245086,0.025824412554791256,0.022672451217235937,0.029499680627910616,0.03633328790178588,0.030006336128446096,0.026408007739566298,0.03172819068969658,0.02880452070649512,0.03119417556902889,0.0327936055642896,0.028158010135190977,0.02940426266037502,0.034757712522182134,0.033084950819339196,0.029469999275839414,0.03768017152783143,0.03925537096071215,0.031223501899604666,0.028907071871883266,0.03847036706343705,0.055852366398091,0.03975042440386464,0.025414314172606395,0.03221880506634596,0.03882010913070574,0.03479815106591843,0.031404797111225714,0.03516079033341349
4,0.02932543540071141,0.027810260400157286,0.026123391500024785,0.02981852817515233,0.028743280704723644,0.025898346614999467,0.021787069027797056,0.02087481501799414,0.027949573324507107,0.028788579815098223,0.03462777982908874,0.030371307473916413,0.0258484877167767,0.02548816711303719,0.027768841753686054,0.031956704256864685,0.031061898394730985,0.03158240857530011,0.028384262669685276,0.03328057617308219,0.028774370655919368,0.032583948867348875,0.030177394460964225,0.03022336784029178,0.02985906532479725,0.025413237278609845,0.03134686024357038,0.029754939898937804,0.03229861214480262,0.028940035093924687,0.03557060962942351,0.03341734978116651,0.028161158305011865,0.027679329057990875,0.03690111451622554,0.03459393118457001,0.033378269406095125,0.027244808695756084,0.032293461406998084,0.03281671794690544,0.03616606179406622,0.038739596515607655,0.03209951377631848,0.03320496780931141,0.04362848074555983,0.05483739367319331,0.054629869393877636,0.04193372564001866,0.032179225936715086,0.025453595145979575,0.023062244354598208,0.024475057830920337,0.025999971151148212,0.023830584997533082,0.02314361996767891,0.020958651922474175,0.024085991822470978,0.03225163066569689,0.0499458605857203,0.04450073049859643,0.03057645630263462,0.024304755041547735,0.020712509470138536,0.023502103947372142,0.02982044662266512,0.03163126479532392,0.037080330731100564,0.02933113686367309,0.04243773311197994,0.043195498039282465,0.03648605661434986,0.02752369293126256,0.02292836682063365,0.03195414014086386,0.037977696296589564,0.047552498718273994,0.033302392400607596,0.02792863914793908,0.025829158126182455,0.027711691848247184,0.030438236780891442,0.02462092666443719,0.023029814174098828,0.022765819594263874,0.032397458700219685,0.03046735022728861,0.0292778070318689,0.02620869591693892,0.02813579809308716,0.031151083082234413,0.028871857505203095,0.0307410835275357,0.027120791344795028,0.03243544071419862,0.031934335566981324,0.032840706960309815,0.03434382587224163,0.03891889679235475,0.036933895794175234,0.02975118808673429,0.03578582539565639,0.05310103465519634,0.05039234122799206,0.03571347151054489,0.02815067949277033,0.03434666943165633,0.03914762866971683,0.03364126812363329,0.03523017097750538,0.03055810746927353
5,0.02633795320488315,0.02553156113058301,0.02890562024766654,0.02564044567673606,0.023694912246017642,0.024513277732874764,0.017779423955842817,0.02275900814387007,0.027313809720836777,0.028025455507895196,0.03386761217240199,0.02533260441996182,0.024853093362168906,0.027040214517171094,0.026264376081266312,0.029968382173114556,0.03397747831493701,0.026840914063486248,0.0310257885471187,0.03181388936289693,0.027271339018780833,0.033450090779368336,0.02873733696890579,0.02826489188895066,0.026154821944600077,0.029793627732586,0.027717188966166394,0.027984589634643793,0.03476681336873978,0.031122989379752882,0.03131676218474813,0.030566141610393907,0.030097232744763038,0.03199270014580251,0.0312985740404876,0.03612445927865206,0.03213480312094345,0.026823668307040315,0.03434001625282011,0.03464739815373998,0.03830486596382187,0.03438286153483151,0.03524854482983872,0.04628491954714108,0.04763492324002111,0.06084755220813952,0.06113878667132431,0.03504794550694013,0.02783495068679079,0.025427358111401503,0.01993258694815901,0.022198510766338483,0.023993194955432114,0.019955711916968568,0.019014691900132018,0.022238285961758086,0.026859119446913084,0.04063670038838158,0.04822482220567532,0.034923876458569696,0.03138736057615709,0.01954866701106332,0.01781803779548325,0.030748000059481986,0.025158995991519186,0.031789596218680424,0.03991936412732721,0.035319490292215344,0.04348101493819842,0.03943400600304405,0.033969911200967484,0.023281672012306475,0.028588870494718092,0.03495577661067867,0.039665902936404394,0.04319978944040818,0.030870127099184855,0.026922002022815916,0.024530458832313463,0.02798466610492498,0.023769726114078054,0.021929473489542512,0.02313311983109067,0.024829849533134343,0.027056447615120792,0.02974176779561974,0.029142739764847023,0.023109517118074942,0.030406955281788578,0.02883069153529143,0.02695550431908035,0.029687620277732113,0.029846357482933242,0.02972917419623887,0.03166091311152427,0.03840536870458566,0.03535031684071753,0.03660449874700144,0.03540097913749753,0.03686285206786514,0.0492580058141097,0.04777076196387421,0.04578199327388944,0.039981261645614864,0.02988425134507558,0.03447598652237504,0.03801745360266722,0.037826407318184756,0.030620615628438538,0.028257351403816418
6,0.024143329854100625,0.02823359943793704,0.024832088733165596,0.021069749100990024,0.022377075320847473,0.020060061954503883,0.01932312756763115,0.022123178026506762,0.026549465902554623,0.027224043757141964,0.028351095219143467,0.02434418404238515,0.026349297741588062,0.02555607021564453,0.024486243198398566,0.032744366414320755,0.028948003320433457,0.02929229004795111,0.02958945862583932,0.030246741919242905,0.02784336359879467,0.031961708900685,0.026834031831304585,0.024717797231880414,0.03068638548593191,0.026301623456967106,0.026013437638848846,0.029989423303298336,0.03761497833585946,0.02727523799892613,0.02858266243552891,0.03274859762017397,0.03487411384447178,0.02699778466940619,0.03257212369004039,0.0348777681996494,0.0317979179052973,0.028363257063088433,0.03631287264184297,0.03663866612255241,0.033981651214385816,0.037845176099119304,0.04923756889559719,0.050676057770930504,0.05245595985446084,0.06854811542257408,0.052144682531719895,0.03040651662060041,0.027874381467253562,0.022030077200975013,0.01799476063498639,0.020405505045782733,0.020095224052141713,0.016342189597082057,0.020135656299844033,0.02475181605610324,0.03365466195051663,0.03885570643484567,0.03799460410740487,0.03601156646112007,0.02542990679600091,0.01679686696287918,0.023176582543103133,0.025966384594596797,0.02511705583930235,0.034036538529919565,0.048599586288966774,0.03592075132130627,0.03970650859501839,0.03682723517290833,0.028926120095643257,0.029039905659289787,0.031166047364514494,0.036395324296602104,0.03573915406583979,0.040458891830667504,0.029847781668955953,0.02559706352854725,0.024691311699342765,0.021798530829392246,0.021152863588980046,0.022003062201930733,0.025239929399407616,0.020575508676387213,0.026319501051947976,0.02961871652743736,0.025774265234510065,0.02484643881026354,0.02812039242120289,0.026915928495941478,0.025930491511828444,0.03275757292481055,0.02728310676811872,0.02940764355970896,0.03698055603443257,0.03969785926625131,0.033125134078984826,0.035073263921256065,0.044120060902426046,0.0507972366769835,0.04413438224514741,0.04328078421580404,0.051793796877593085,0.04296642415076347,0.02985878613104297,0.0333186948128017,0.04294147613835055,0.03296585938242541,0.02831697741637239,0.028207045353691312
7,0.026660467041619083,0.02423800842692088,0.020388570100964943,0.019844548442505605,0.01827191991467146,0.02185252553849023,0.018717481675795712,0.021389942604919398,0.02575114920133107,0.022634010120625273,0.027329538166932812,0.025796287046605946,0.024885404316038504,0.023808573351868773,0.02660405629309245,0.02786185611583022,0.03166036225853559,0.027886315814304705,0.028067406647307842,0.030975928781655226,0.02645101765839163,0.029944266074262506,0.02343200328382458,0.02895765476278751,0.027114699786935634,0.02464900629166765,0.02782064397350814,0.032286420859644144,0.033186996718386035,0.024790551549541403,0.030560963890461274,0.03805030809941612,0.029517200753329986,0.027972151302270876,0.03133255203760799,0.034610219894565,0.03379575375816235,0.029808254528128953,0.038466220244850864,0.03244728924138039,0.03738803556276407,0.053007396611198625,0.054076251623109604,0.055983652112136024,0.05857117163229105,0.05892909396593028,0.04605511369945825,0.030530344415043653,0.02421095070980545,0.019930999194006184,0.01647048809739241,0.017027803735324667,0.016458783309859632,0.017258585564056284,0.02236343631078224,0.030947180982430853,0.0319471696137694,0.0303146046754796,0.03930298689296395,0.029316375035787472,0.021982083864224053,0.021825619815693,0.019420688253080753,0.025944586425060426,0.026708309689516655,0.041185213955619984,0.05011684884679544,0.03254529495702575,0.03709224676296369,0.0314522264366577,0.03629011162629339,0.031672443391464834,0.03232259407980798,0.03268104497494768,0.0332126366715485,0.0395099087818946,0.028464447938335278,0.0257931144900029,0.01916823965058261,0.019359589901751195,0.02120700227847767,0.023979214629102574,0.0209241216251011,0.019882641362006778,0.02611848685329842,0.026208074822862512,0.027787270026642486,0.022847001220055556,0.026233618091296224,0.025891365452805265,0.02850155839673671,0.03003442559173527,0.02692015881347283,0.034268952781630946,0.03816853759488014,0.03736743071852251,0.03162522642429628,0.04369679146718409,0.06125930835201288,0.04558731289598323,0.039834071627305866,0.048836125440856575,0.05635433015198157,0.04351663996789681,0.028719141999935954,0.0374512041696206,0.0376236814803397,0.03055972217023179,0.02826829940609105,0.023353427753696775
8,0.02285051072526555,0.019888676462005265,0.019189632591140527,0.016162127023536744,0.019868350487226426,0.02122233658482323,0.018034310942356867,0.020637383928434172,0.021377087807422587,0.021690826665552627,0.029048592746678467,0.024349288822724763,0.023167821101945076,0.02584981662552559,0.02249432891789008,0.030438399502082995,0.030214442137416947,0.02640552539803333,0.028679595925738238,0.02952207041436492,0.02464114218179942,0.026231763686864435,0.02741516155248068,0.025541627874004956,0.025432226227088534,0.026324540963294264,0.029884710595532826,0.028328853034422445,0.03034820997620915,0.026403321203441153,0.035428390213516445,0.032311843465738434,0.030661877697178933,0.026780304714379623,0.030978405153142777,0.03689190968622999,0.03571721475309455,0.03136418073349974,0.034130517558418255,0.03564324700892467,0.05234223246873883,0.05844829261496301,0.05995470306127386,0.06274371268694835,0.049818555724991456,0.05242243915839694,0.0470012437069327,0.026590498450674217,0.02195302470674355,0.018278751972568907,0.013689161115883905,0.01390292434767551,0.017383777834334514,0.019111934291360107,0.027892684094965866,0.029294976432140355,0.024746799326279552,0.03111015488307211,0.03210548205264712,0.025443094289053093,0.028714650342263233,0.01826339470856999,0.019274854220985887,0.02761170274332977,0.03207451559373267,0.042142588640670685,0.046086019041209396,0.030177484705227405,0.031687277630940924,0.039562217898705815,0.03987766563211494,0.032864961418045485,0.02890180377460238,0.030274698815120335,0.03219052025562638,0.03805779751223027,0.02876710791235255,0.020046231049215227,0.016977941651860666,0.019373643339703803,0.023092863089498063,0.019853304408650265,0.020226717357394758,0.019601207710264704,0.023027833825934894,0.028267547889100023,0.025628464124321636,0.02119902060143279,0.025217348863329363,0.028457416323510103,0.02601773971246599,0.02971893903270267,0.03129008575562712,0.035270515011448254,0.03587076069825338,0.035832644579854495,0.0392606884128655,0.060644753912637565,0.05558906658303974,0.041208059594880705,0.044785658965846825,0.052971001840584814,0.057885744931129315,0.0424533693708719,0.03212829875357724,0.03262614610087856,0.03504637444185232,0.03057777063413206,0.023405616199417494,0.02073319362913847
9,0.01872353330070098,0.018709587709602498,0.01561830042054997,0.017536535144697423,0.01925631963205018,0.02050007620478878,0.017340356478850422,0.01704248973624109,0.020459969438931587,0.022922322523545115,0.02751101066540085,0.022656255006599256,0.025137629668375433,0.0218396796731991,0.0244395772419192,0.029011675800328502,0.028678711881310017,0.026935417819823924,0.02726889628498325,0.027589084949875123,0.021468747894468707,0.03077908551447104,0.02414274621907118,0.02391809138248316,0.027182830557162464,0.028234158072213807,0.02615661731834002,0.025776105208865915,0.03250779859186717,0.030477849044840747,0.03000356204269693,0.03366183366194322,0.029436880828096423,0.026353752432641573,0.03289690761759723,0.039114738894631546,0.03781185986498193,0.027624941747968965,0.037557610027300396,0.04980928969637809,0.057674339755091564,0.06510292176235252,0.06747811842392636,0.053605150682734054,0.043892913806191515,0.053858868384954815,0.04164338343242814,0.024169594935204104,0.020174781014625602,0.015220047123438754,0.011139139560461378,0.014646217807799705,0.019253025419100768,0.023758247373845687,0.0263205869022662,0.022630356872313805,0.025251241350664737,0.025198107364565493,0.027943997054750487,0.0333537090190842,0.024198473750737755,0.01810488348816386,0.020373883104794717,0.033190219014342666,0.03251117268342922,0.03843048138308086,0.04333965055178506,0.02559630568017096,0.039867552527212,0.043621360539396234,0.041732755514985176,0.029403243653658425,0.026669528998966748,0.029254104103021445,0.03077291782834028,0.03884604812012986,0.022426063476757418,0.017771513693735544,0.016949105505735664,0.02105703160563063,0.019102111785452056,0.01917061646509858,0.019947416071359483,0.017166875536368854,0.02475655671156026,0.02608431112532503,0.023847735305778175,0.02027297212167028,0.027697428158698353,0.02597625828063661,0.025638273222954883,0.034642829912467386,0.03210554766241935,0.03304763004709181,0.0343440536222271,0.04467804501739554,0.054236502759513035,0.05499537835317228,0.05078118105503892,0.046396839163656396,0.0483716013457191,0.05421609535510881,0.05733269485515397,0.04817407443682053,0.02783509509746623,0.030234180619961772,0.03523012114976345,0.025378124278148305,0.02078063867848331,0.02177911322225693
10,0.01759260680105928,0.015220147065426988,0.01693710727438859,0.016955995162561216,0.018563677193756508,0.019760856153550378,0.014271732418468892,0.016239405057745113,0.021594413315270827,0.02157289178625814,0.02568134922026058,0.024569699346095205,0.02122246739074661,0.023712428004706923,0.023150785603138706,0.027502969111249803,0.029322677323674086,0.025564600016229802,0.025424411149750747,0.02411004147946575,0.025067785448132172,0.02719920676270954,0.022575720379805653,0.025524810060740095,0.029180426973717522,0.02466999921016982,0.02374652545223371,0.027480765506403222,0.037761126281584116,0.025679259490753028,0.031182737903115532,0.0324173141250715,0.029047313356527146,0.027852930102757807,0.034734946386615596,0.04155506015874223,0.033527110698252295,0.030195416701137606,0.052588905899067076,0.054737067359597165,0.06418809299031777,0.07367585371419505,0.057942688983040676,0.04741807952074195,0.044693321713756486,0.04806514921560228,0.038446538343608956,0.022262259167943905,0.016831308964942178,0.012404109709210687,0.01170187509153878,0.016176030746769352,0.023937080667456197,0.02232423031109895,0.02027053784302012,0.02304166286254452,0.020329658995253724,0.021776535118408522,0.036726424658084234,0.028242809250655455,0.02413435497459921,0.019114405712912036,0.024309172268404095,0.033680892396126635,0.029352308326967634,0.03585259563678777,0.03726611357522353,0.032002854370463116,0.0439720021820987,0.04582929817499414,0.03768249191641719,0.027146259369750257,0.025675015403453044,0.0278812184948458,0.031174202050156488,0.030600891673330147,0.01992969553942621,0.01775566215346301,0.018376387958382298,0.01738187605486253,0.018431132973351853,0.018885544485022752,0.017476258674693722,0.018345548450733815,0.022762246858460008,0.024283272832587383,0.02286786274885909,0.02215440853993026,0.025262773765329267,0.025596312724687643,0.029760903426220873,0.03566912600359236,0.029983758161887045,0.03154870011457537,0.04275597886376177,0.06207028146311528,0.04885083641281394,0.05020728426465692,0.057752000285542046,0.050196462185949135,0.04926930227204968,0.053489753120842684,0.06608532018956854,0.04244032254884541,0.025667262211792347,0.03024187917773899,0.029380358149913993,0.022577529223577322,0.02183000547889349,0.020526254571343088
11,0.014295217565645212,0.016498654947952444,0.016366421994279713,0.01630784196158271,0.017858974274251625,0.016304049666304523,0.013560987110475854,0.01706629842509309,0.02029557424575204,0.02001594204517666,0.02793676243319956,0.020730904809638843,0.023027761753072435,0.022445258632244284,0.021815192717199287,0.02808653632153723,0.027898816574657054,0.023793711284395492,0.022168984485450204,0.02822805054409293,0.022022406874200293,0.025513710112796437,0.024059179722750408,0.027353948672446796,0.025521671076535874,0.02236274768805336,0.02526432972488255,0.031756705241959234,0.03205663242413151,0.026570027719929924,0.02995302008458867,0.0320868291664676,0.030784873335838365,0.029256557373074348,0.03673457849881778,0.03699003018640024,0.03687057340198535,0.04195924859336053,0.057961230665113585,0.0607297840701525,0.07256954900981444,0.06368788849061857,0.05149097898766004,0.04846144883108076,0.03950288480115944,0.044674686138370515,0.03593833976058673,0.018612490656837094,0.013739740509223011,0.013047440487859465,0.012885648512867401,0.020048589018400693,0.022496395611967382,0.017122506224449777,0.02058923559289802,0.01850878133089972,0.01748184942029473,0.02844016708062733,0.03120759856502904,0.02828520562620702,0.025637512945467223,0.022777138520044784,0.024444007407883137,0.030445186868589734,0.027127269043339064,0.030588887145211952,0.04715829869216759,0.035010826219785046,0.046214631775312064,0.041559120017862404,0.03508931139200093,0.02614677667510676,0.02438020579291233,0.028160773827204787,0.024362946086586942,0.027423868364105247,0.019955765746540143,0.019266670933036415,0.015127668307791798,0.016741961352657115,0.018143376309785724,0.016528028927845603,0.018682059679455906,0.016757531691296464,0.0211185487406234,0.023295898639008196,0.0250564848735608,0.020092445612266946,0.02487504238140878,0.029710913018791703,0.03048839012194803,0.033434926347952885,0.02853339229087854,0.039162581751791055,0.059280726253409494,0.056373674329636386,0.044309594769264694,0.05706482678225838,0.06323451198236,0.0512262578355249,0.04835631511213458,0.06140537813484944,0.059336319126822044,0.039731919566206454,0.025553461120629718,0.02509065913324601,0.026245877764021645,0.023761235647007106,0.020575292072154035,0.017766746597205434
12,0.015481488676290749,0.01593564029576043,0.015731370679164164,0.015652804184974296,0.014706337979262313,0.015524099811374563,0.014212803885322036,0.015965919695438705,0.01880625856226545,0.02164791702243021,0.023653545998549904,0.022483098267744184,0.021781900775222452,0.021135097381565132,0.022148537170684785,0.026688712911945182,0.026028578800049995,0.02071242678879109,0.02590393876000093,0.024879397885740864,0.020548363565555117,0.027272204684889875,0.025744569452383893,0.02387927301033774,0.023154986545285614,0.02375842955142727,0.0291290137932507,0.026792104546266137,0.03338715762115223,0.025401284894896507,0.02957235112349849,0.03411300978214512,0.03243407838113361,0.030766184629785406,0.03253546587963192,0.04082511061204458,0.051590067340978325,0.04573257474570457,0.0645270280196225,0.06840686480203437,0.06265672816568535,0.0569437468858192,0.05284993088569187,0.0430030242696548,0.036389087432648404,0.04203242214180455,0.030472699782891053,0.015221334004137603,0.01447191479451082,0.014386917196843551,0.01591725078218219,0.018767168117533886,0.01725758528326636,0.017336006514717898,0.01649739992255111,0.015886515275445507,0.022731515229702803,0.023960391644439256,0.031350093268250084,0.03017522640142054,0.03075473016368502,0.022867568763207162,0.02188647343809033,0.02816901661059428,0.022936995558571285,0.03844200121947536,0.052411330637618055,0.0364547209329061,0.04192548112313049,0.03885569090788064,0.03407559111014564,0.02484020367700514,0.024536295897479413,0.021939683339189022,0.021693955386037016,0.02767133335444743,0.021702614058621367,0.015874961880113708,0.014537390742304309,0.016452265402044627,0.015866505923833412,0.017651367863041674,0.017070763462190244,0.015452496646323317,0.02019435671715438,0.02553667634367687,0.02279206768981484,0.019679681763134973,0.02885233773699058,0.030435609370006993,0.02842598576162124,0.03193122336377736,0.035309632067501866,0.054095454002503915,0.05368047605843456,0.05154074525746678,0.05005081118984358,0.06243656765041192,0.06542995543161256,0.05038070509946661,0.05521281615981175,0.05485941665670458,0.05654744928718018,0.04013511928101331,0.021098831578556194,0.022315207590497325,0.027725967137408797,0.022439828893019747,0.017810083402557856,0.019291214618158074
13,0.01493773637135879,0.01531060119126989,0.015090640233987651,0.01286073156888239,0.013980112715724444,0.016302719512598738,0.01325791914254629,0.01472922699957811,0.02031452777270923,0.018211084035667614,0.025729545945901718,0.021254858543912288,0.02049655244467278,0.021443148173223278,0.02091843252221994,0.024868638896279566,0.02270987099741413,0.024165991708230625,0.022776525331186688,0.023282134461213546,0.021853274636166025,0.02927906348714699,0.022437201775310625,0.021628439121867734,0.02462006193476831,0.02735049838928412,0.024508691163190356,0.027753178514414265,0.0321436493843334,0.024961329447382788,0.03135828001134323,0.03606433998904163,0.03421968246698266,0.027081524121668855,0.03574336567083597,0.057358856157074554,0.05680047652364716,0.05026068687613633,0.07297916575082117,0.05879875583173012,0.055960155236726684,0.0587845451783867,0.047114503795114955,0.03975821481622505,0.03394248523388463,0.035866689290836105,0.02522548560718064,0.01605658137134325,0.015980696794249155,0.017798790690174444,0.01483733485461002,0.014342087644291901,0.01747517552831343,0.013844719801976295,0.01413114043548031,0.02062361853033597,0.019039066871225356,0.023891074510411385,0.03355073261438795,0.0363675470362338,0.031130981041509232,0.02044194050111308,0.020072985250824966,0.02384335704374391,0.02859988557112799,0.04233682350914077,0.055574964494381617,0.03273640068927313,0.039213209280575215,0.03788102617765478,0.032638543997251405,0.025011031375889562,0.019044870027371732,0.019487761913031337,0.021761510997954064,0.030332375472457103,0.01792660706587752,0.015267109197407197,0.014253882513038149,0.014362878551535773,0.016933491998695316,0.016112047288593848,0.01574634887787941,0.01469122202863526,0.022066727480250195,0.023240303630031035,0.022385515049213243,0.022705321300087705,0.029529966763590657,0.028375224530727813,0.027007590592219115,0.039653086535820364,0.048578552599286354,0.04871653125051205,0.048938763151920375,0.0586627767776448,0.054357959731443,0.06454932105882674,0.0653279505853479,0.057646882828079817,0.04900368349836675,0.05203331708686109,0.0581393799318917,0.03364195102692582,0.01868842200153543,0.023478860549713945,0.026290844784688797,0.019461082891352642,0.019339121840331274,0.015956204767262033
